clip_id,frame,track_id,x1,y1,x2,y2,confianza,confirmado,reid_sim,track_id_bytetrack
retail_iprox_caja,1966,12,1068.8,260.1,1275.4,651.7,0.8281,1,,76
retail_iprox_caja,1966,9,0.1,158.1,166.4,689.0,0.8626,1,,73
retail_iprox_caja,1967,7,680.6,320.5,1023.6,701.0,0.819,1,,51
retail_iprox_caja,1967,1,108.3,247.0,388.2,713.5,0.8622,1,,55
retail_iprox_caja,1967,12,1068.4,260.0,1275.8,651.7,0.8251,1,,76
retail_iprox_caja,1967,9,0.1,158.1,166.3,688.8,0.8628,1,,73
retail_iprox_caja,1968,7,690.4,318.1,1022.7,691.8,0.8532,1,,51
retail_iprox_caja,1968,1,108.3,247.3,388.1,713.8,0.8642,1,,55
retail_iprox_caja,1968,12,1068.1,260.3,1276.2,651.9,0.8289,1,,76
retail_iprox_caja,1968,9,0.1,158.2,166.3,689.1,0.8634,1,,73
retail_iprox_caja,1969,7,698.2,315.8,1021.8,684.2,0.8741,1,,51
retail_iprox_caja,1969,1,108.2,247.3,388.0,713.6,0.8664,1,,55
retail_iprox_caja,1969,12,1067.5,259.0,1276.8,651.8,0.8303,1,,76
retail_iprox_caja,1969,9,0.1,158.2,166.3,689.4,0.8636,1,,73
retail_iprox_caja,1970,7,705.3,313.4,1022.6,679.0,0.871,1,,51
retail_iprox_caja,1970,1,108.5,248.5,387.8,714.1,0.8693,1,,55
retail_iprox_caja,1970,12,1067.3,258.8,1277.0,651.5,0.8309,1,,76
retail_iprox_caja,1970,9,0.1,158.2,166.3,689.5,0.8637,1,,73
retail_iprox_caja,1971,7,709.2,312.6,1021.3,676.1,0.875,1,,51
retail_iprox_caja,1971,1,108.4,247.7,387.9,713.9,0.87,1,,55
retail_iprox_caja,1971,12,1067.0,258.6,1277.3,651.4,0.8307,1,,76
retail_iprox_caja,1971,9,0.1,158.2,166.3,689.6,0.8641,1,,73
retail_iprox_caja,1972,7,713.2,311.5,1022.1,675.2,0.8335,1,,51
retail_iprox_caja,1972,1,108.1,248.0,387.7,714.1,0.8726,1,,55
retail_iprox_caja,1972,12,1066.4,257.5,1277.8,651.9,0.8304,1,,76
retail_iprox_caja,1972,9,0.2,158.2,166.4,689.8,0.8642,1,,73
retail_iprox_caja,1973,7,718.5,310.0,1022.1,670.9,0.8023,1,,51
retail_iprox_caja,1973,1,108.5,248.3,388.0,714.3,0.8742,1,,55
retail_iprox_caja,1973,12,1066.1,256.8,1278.1,651.8,0.8287,1,,76
retail_iprox_caja,1973,9,0.2,158.2,166.5,689.8,0.8645,1,,73
retail_iprox_caja,1974,7,721.4,308.6,1024.7,673.3,0.8291,1,,51
retail_iprox_caja,1974,1,107.9,246.5,388.3,714.3,0.8774,1,,55
retail_iprox_caja,1974,12,1065.8,256.2,1278.3,651.6,0.8284,1,,76
retail_iprox_caja,1974,9,0.1,158.1,165.9,688.6,0.862,1,,73
retail_iprox_caja,1975,7,724.1,307.2,1028.3,677.7,0.839,1,,51
retail_iprox_caja,1975,1,107.8,246.6,388.3,714.3,0.8785,1,,55
retail_iprox_caja,1975,12,1065.1,254.2,1279.0,652.1,0.8295,1,,76
retail_iprox_caja,1975,9,0.1,158.4,165.9,689.0,0.8656,1,,73
retail_iprox_caja,1976,7,724.7,305.3,1030.3,682.4,0.8128,1,,51
retail_iprox_caja,1976,1,107.7,246.1,388.4,714.2,0.8848,1,,55
retail_iprox_caja,1976,12,1065.1,254.5,1279.0,652.3,0.828,1,,76
retail_iprox_caja,1976,9,0.0,158.6,165.6,688.7,0.8646,1,,73
retail_iprox_caja,1977,7,725.3,304.6,1029.5,684.2,0.8213,1,,51
retail_iprox_caja,1977,1,107.7,245.8,388.6,714.3,0.8835,1,,55
retail_iprox_caja,1977,12,1065.1,254.9,1278.9,652.2,0.8259,1,,76
retail_iprox_caja,1977,9,0.0,158.5,165.4,688.5,0.8642,1,,73
retail_iprox_caja,1978,7,724.5,302.8,1028.7,686.1,0.812,1,,51
retail_iprox_caja,1978,1,110.8,245.3,392.3,714.3,0.8889,1,,55
retail_iprox_caja,1978,12,1065.1,255.5,1278.9,652.3,0.8271,1,,76
retail_iprox_caja,1978,9,0.0,158.5,165.1,688.2,0.8651,1,,73
retail_iprox_caja,1979,7,727.0,300.7,1028.0,683.5,0.8403,1,,51
retail_iprox_caja,1979,1,116.2,246.3,398.5,713.8,0.8951,1,,55
retail_iprox_caja,1979,12,1064.9,254.7,1279.1,652.3,0.8284,1,,76
retail_iprox_caja,1979,9,0.0,158.4,163.9,685.3,0.861,1,,73
retail_iprox_caja,1980,7,723.8,299.0,1024.9,684.1,0.7661,1,,51
retail_iprox_caja,1980,1,126.0,245.6,412.7,713.1,0.8978,1,,55
retail_iprox_caja,1980,12,1064.7,254.5,1279.2,652.3,0.8279,1,,76
retail_iprox_caja,1980,9,0.0,158.3,162.9,681.0,0.8533,1,,73
retail_iprox_caja,1981,7,720.4,298.0,1027.5,694.2,0.7341,1,,51
retail_iprox_caja,1981,1,132.9,245.8,423.6,712.8,0.9067,1,,55
retail_iprox_caja,1981,12,1064.8,255.0,1279.1,652.4,0.8261,1,,76
retail_iprox_caja,1981,9,0.4,158.2,162.3,677.8,0.8623,1,,73
retail_iprox_caja,1982,7,712.6,297.5,1024.8,702.2,0.7903,1,,51
retail_iprox_caja,1982,1,135.0,246.3,429.7,713.4,0.9131,1,,55
retail_iprox_caja,1982,12,1064.5,253.9,1279.5,652.5,0.8281,1,,76
retail_iprox_caja,1982,9,0.2,158.3,162.4,678.5,0.866,1,,73
retail_iprox_caja,1983,7,709.9,297.4,1023.0,704.6,0.7857,1,,51
retail_iprox_caja,1983,1,134.7,246.2,432.9,713.6,0.9133,1,,55
retail_iprox_caja,1983,12,1064.3,253.2,1279.7,652.5,0.8288,1,,76
retail_iprox_caja,1983,9,0.2,158.5,162.4,679.2,0.8657,1,,73
retail_iprox_caja,1984,7,716.5,298.0,1024.2,700.2,0.7878,1,,51
retail_iprox_caja,1984,1,133.3,246.4,434.3,713.6,0.9086,1,,55
retail_iprox_caja,1984,12,1064.7,254.6,1279.3,652.1,0.827,1,,76
retail_iprox_caja,1984,9,0.9,158.6,161.7,673.9,0.8631,1,,73
retail_iprox_caja,1985,7,713.8,298.7,1024.8,707.2,0.6434,1,,51
retail_iprox_caja,1985,1,128.3,246.1,430.8,713.7,0.9068,1,,55
retail_iprox_caja,1985,12,1064.9,255.1,1279.2,652.0,0.8257,1,,76
retail_iprox_caja,1985,9,2.6,160.0,159.9,662.0,0.856,1,,73
retail_iprox_caja,1986,7,710.9,299.0,1023.3,710.3,0.4985,1,,51
retail_iprox_caja,1986,1,122.5,246.9,424.1,713.9,0.8998,1,,55
retail_iprox_caja,1986,12,1064.9,254.6,1279.2,651.5,0.821,1,,76
retail_iprox_caja,1986,9,2.9,160.6,159.0,656.9,0.8512,1,,73
retail_iprox_caja,1987,7,729.9,299.1,1029.8,698.2,0.4689,1,,51
retail_iprox_caja,1987,1,118.0,248.0,418.0,714.6,0.9011,1,,55
retail_iprox_caja,1987,12,1064.7,254.2,1279.4,651.5,0.8219,1,,76
retail_iprox_caja,1987,9,4.6,161.0,156.9,641.7,0.8506,1,,73
retail_iprox_caja,1988,7,737.4,299.8,1029.3,691.1,0.4677,1,,51
retail_iprox_caja,1988,1,123.7,249.0,423.0,713.0,0.871,1,,55
retail_iprox_caja,1988,12,1066.4,261.7,1277.5,651.0,0.8147,1,,76
retail_iprox_caja,1988,9,6.6,161.0,155.1,624.5,0.8217,1,,73
retail_iprox_caja,1989,7,723.6,300.0,1024.7,704.4,0.4952,1,,51
retail_iprox_caja,1989,1,127.6,249.4,427.8,712.3,0.86,1,,55
retail_iprox_caja,1989,12,1067.1,265.1,1276.9,650.8,0.8166,1,,76
retail_iprox_caja,1989,9,6.9,161.0,154.7,617.9,0.8239,1,,73
retail_iprox_caja,1990,7,732.0,299.0,1024.6,693.8,0.5004,1,,51
retail_iprox_caja,1990,1,130.6,251.5,431.0,711.5,0.8265,1,,55
retail_iprox_caja,1990,12,1067.2,266.6,1276.6,650.5,0.8131,1,,76
retail_iprox_caja,1990,9,6.9,161.2,154.8,613.9,0.817,1,,73
retail_iprox_caja,1991,7,724.9,297.6,1024.6,703.9,0.7073,1,,51
retail_iprox_caja,1991,1,125.6,252.3,426.3,712.2,0.8242,1,,55
retail_iprox_caja,1991,12,1066.4,264.5,1277.4,650.7,0.8167,1,,76
retail_iprox_caja,1991,9,7.0,161.2,155.3,610.7,0.8184,1,,73
retail_iprox_caja,1992,7,722.4,297.7,1023.4,707.4,0.7489,1,,51
retail_iprox_caja,1992,1,120.0,256.7,418.0,713.4,0.8557,1,,55
retail_iprox_caja,1992,12,1066.2,264.3,1277.7,650.7,0.8186,1,,76
retail_iprox_caja,1992,9,6.7,161.1,155.8,609.0,0.8084,1,,73
retail_iprox_caja,1993,7,722.2,297.7,1022.5,707.9,0.7086,1,,51
retail_iprox_caja,1993,1,120.9,262.0,416.1,712.2,0.8416,1,,55
retail_iprox_caja,1993,12,1066.3,265.4,1277.5,650.2,0.8193,1,,76
retail_iprox_caja,1993,9,6.8,161.8,154.8,602.5,0.7872,1,,73
retail_iprox_caja,1994,7,723.1,297.4,1022.8,708.6,0.7523,1,,51
retail_iprox_caja,1994,1,125.2,265.9,421.4,713.1,0.8929,1,,55
retail_iprox_caja,1994,12,1065.4,262.8,1278.3,650.5,0.8181,1,,76
retail_iprox_caja,1994,9,6.6,161.7,155.4,600.7,0.8146,1,,73
retail_iprox_caja,1995,7,726.7,298.4,1020.6,702.1,0.7321,1,,51
retail_iprox_caja,1995,1,126.9,267.6,424.6,713.1,0.8975,1,,55
retail_iprox_caja,1995,12,1065.1,262.1,1278.7,650.8,0.8201,1,,76
retail_iprox_caja,1995,9,6.0,161.6,156.1,601.7,0.8114,1,,73
retail_iprox_caja,1996,7,727.8,298.9,1019.3,699.6,0.725,1,,51
retail_iprox_caja,1996,1,126.4,270.6,426.0,714.3,0.8906,1,,55
retail_iprox_caja,1996,12,1064.7,260.9,1279.2,651.0,0.8208,1,,76
retail_iprox_caja,1996,9,6.1,161.4,156.8,599.8,0.8286,1,,73
retail_iprox_caja,1997,7,731.1,297.4,1021.3,697.9,0.6937,1,,51
retail_iprox_caja,1997,1,125.8,275.9,424.7,714.1,0.8953,1,,55
retail_iprox_caja,1997,12,1064.6,260.7,1279.2,650.9,0.8202,1,,76
retail_iprox_caja,1997,9,6.3,161.4,157.6,598.2,0.8285,1,,73
retail_iprox_caja,1998,7,731.5,296.5,1021.7,698.6,0.7311,1,,51
retail_iprox_caja,1998,1,122.1,280.3,419.8,713.3,0.8823,1,,55
retail_iprox_caja,1998,12,1065.1,262.6,1278.8,650.9,0.8246,1,,76
retail_iprox_caja,1998,9,6.7,161.4,158.1,594.6,0.8228,1,,73
retail_iprox_caja,1999,7,729.8,296.0,1020.0,699.0,0.6944,1,,51
retail_iprox_caja,1999,1,121.0,283.2,419.1,713.1,0.8906,1,,55
retail_iprox_caja,1999,12,1065.0,263.0,1278.9,651.2,0.8247,1,,76
retail_iprox_caja,1999,9,7.0,161.4,159.1,592.5,0.8173,1,,73
retail_iprox_caja,2000,7,723.2,294.7,1019.4,707.2,0.6809,1,,51
retail_iprox_caja,2000,1,118.7,286.6,416.6,713.9,0.8937,1,,55
retail_iprox_caja,2000,12,1064.6,261.5,1279.3,651.2,0.8245,1,,76
retail_iprox_caja,2000,9,6.9,161.3,161.1,594.8,0.8261,1,,73
retail_iprox_caja,2001,7,720.9,293.3,1019.9,711.3,0.7726,1,,51
retail_iprox_caja,2001,1,117.7,287.8,417.0,714.7,0.8944,1,,55
retail_iprox_caja,2001,12,1064.4,260.4,1279.6,650.9,0.8099,1,,76
retail_iprox_caja,2001,9,6.6,161.2,162.1,594.9,0.7942,1,,73
retail_iprox_caja,2002,7,718.0,292.9,1017.8,712.8,0.7908,1,,51
retail_iprox_caja,2002,1,114.2,291.5,412.1,715.4,0.8949,1,,55
retail_iprox_caja,2002,12,1063.8,258.2,1280.0,650.9,0.8095,1,,76
retail_iprox_caja,2002,9,5.8,161.2,163.5,598.4,0.8329,1,,73
retail_iprox_caja,2003,7,716.3,291.7,1016.6,712.8,0.7766,1,,51
retail_iprox_caja,2003,1,111.5,296.0,406.2,714.1,0.8785,1,,55
retail_iprox_caja,2003,12,1064.0,258.6,1279.8,650.4,0.8106,1,,76
retail_iprox_caja,2003,9,6.4,161.1,165.3,598.1,0.8168,1,,73
retail_iprox_caja,2004,7,713.4,290.5,1014.9,713.1,0.7821,1,,51
retail_iprox_caja,2004,1,113.3,303.4,404.2,713.8,0.8793,1,,55
retail_iprox_caja,2004,12,1064.3,259.6,1279.6,650.3,0.8083,1,,76
retail_iprox_caja,2004,9,6.2,161.0,165.3,595.1,0.8183,1,,73
retail_iprox_caja,2005,7,716.2,289.7,1017.2,713.0,0.8005,1,,51
retail_iprox_caja,2005,1,107.6,310.0,393.0,713.4,0.8396,1,,55
retail_iprox_caja,2005,12,1064.2,259.1,1279.7,650.5,0.8062,1,,76
retail_iprox_caja,2005,9,5.6,161.0,166.4,597.2,0.8059,1,,73
retail_iprox_caja,2006,7,717.3,289.4,1017.3,711.7,0.8057,1,,51
retail_iprox_caja,2006,1,103.1,316.3,383.8,714.8,0.8164,1,,55
retail_iprox_caja,2006,12,1064.7,260.9,1279.3,650.3,0.8139,1,,76
retail_iprox_caja,2006,9,5.8,161.0,167.9,598.1,0.7996,1,,73
retail_iprox_caja,2007,7,718.0,289.5,1017.2,711.1,0.8037,1,,51
retail_iprox_caja,2007,1,99.9,318.3,377.7,715.3,0.8186,1,,55
retail_iprox_caja,2007,12,1065.2,262.9,1278.9,650.3,0.8144,1,,76
retail_iprox_caja,2007,9,5.4,161.0,168.9,599.3,0.7915,1,,73
retail_iprox_caja,2008,7,718.2,289.6,1017.0,711.1,0.8216,1,,51
retail_iprox_caja,2008,1,98.7,326.1,372.6,717.2,0.8127,1,,55
retail_iprox_caja,2008,12,1065.2,263.6,1278.8,650.4,0.8141,1,,76
retail_iprox_caja,2008,9,11.7,159.3,172.7,582.0,0.7649,1,,73
retail_iprox_caja,2009,7,719.4,289.4,1016.9,709.8,0.8206,1,,51
retail_iprox_caja,2009,1,81.5,321.7,354.0,718.5,0.7781,1,,55
retail_iprox_caja,2009,12,1065.7,265.2,1278.4,650.1,0.8147,1,,76
retail_iprox_caja,2009,9,14.3,158.5,174.8,571.0,0.7838,1,,73
retail_iprox_caja,2010,7,718.9,289.5,1016.1,709.5,0.808,1,,51
retail_iprox_caja,2010,1,84.5,340.8,341.3,717.0,0.7905,1,,55
retail_iprox_caja,2010,12,1065.9,266.3,1278.2,649.8,0.8153,1,,76
retail_iprox_caja,2010,9,15.6,158.2,178.3,567.8,0.8159,1,,73
retail_iprox_caja,2011,7,717.8,289.5,1016.2,712.0,0.8008,1,,51
retail_iprox_caja,2011,1,108.0,366.4,353.3,715.9,0.8147,1,,55
retail_iprox_caja,2011,12,1065.9,266.9,1278.2,649.7,0.8122,1,,76
retail_iprox_caja,2011,9,15.7,158.0,182.3,569.0,0.826,1,,73
retail_iprox_caja,2012,7,718.5,288.6,1015.7,709.8,0.7755,1,,51
retail_iprox_caja,2012,1,115.7,381.8,357.7,716.4,0.7884,1,,55
retail_iprox_caja,2012,12,1065.7,267.2,1278.3,650.3,0.8115,1,,76
retail_iprox_caja,2012,9,15.4,158.0,186.5,572.3,0.8328,1,,73
retail_iprox_caja,2013,7,718.6,289.2,1015.3,709.9,0.7776,1,,51
retail_iprox_caja,2013,1,114.8,381.0,362.7,715.5,0.7416,1,,55
retail_iprox_caja,2013,12,1065.5,267.3,1278.4,650.4,0.811,1,,76
retail_iprox_caja,2013,9,14.4,158.1,188.9,573.8,0.8179,1,,73
retail_iprox_caja,2014,7,715.9,289.4,1014.2,712.3,0.7705,1,,51
retail_iprox_caja,2014,1,119.8,404.1,360.0,717.1,0.7888,1,,55
retail_iprox_caja,2014,12,1065.7,268.3,1278.3,650.3,0.8098,1,,76
retail_iprox_caja,2014,9,14.7,157.8,192.1,572.9,0.8372,1,,73
retail_iprox_caja,2015,7,714.7,288.9,1013.0,711.5,0.7111,1,,51
retail_iprox_caja,2015,1,121.5,419.0,359.3,716.8,0.793,1,,55
retail_iprox_caja,2015,12,1065.7,268.8,1278.3,650.4,0.8076,1,,76
retail_iprox_caja,2015,9,14.3,157.9,194.2,572.2,0.8469,1,,73
retail_iprox_caja,2016,7,713.1,289.0,1012.2,712.1,0.7608,1,,51
retail_iprox_caja,2016,1,123.0,430.4,360.8,716.4,0.7252,1,,55
retail_iprox_caja,2016,12,1065.6,269.1,1278.3,650.5,0.8084,1,,76
retail_iprox_caja,2016,9,13.6,157.9,196.8,573.3,0.8141,1,,73
retail_iprox_caja,2017,7,710.3,288.8,1009.5,710.6,0.7701,1,,51
retail_iprox_caja,2017,1,117.5,437.7,356.7,716.0,0.6207,1,,55
retail_iprox_caja,2017,12,1066.0,271.4,1277.8,650.3,0.8101,1,,76
retail_iprox_caja,2017,9,13.1,157.8,198.0,571.2,0.8487,1,,73
retail_iprox_caja,2018,7,710.3,288.4,1008.0,706.2,0.7834,1,,51
retail_iprox_caja,2018,1,118.2,442.7,362.2,716.2,0.7529,1,,55
retail_iprox_caja,2018,12,1065.8,272.0,1277.7,650.4,0.8119,1,,76
retail_iprox_caja,2018,9,12.4,157.8,199.8,571.1,0.8314,1,,73
retail_iprox_caja,2019,7,708.1,288.3,1006.8,705.2,0.7776,1,,51
retail_iprox_caja,2019,1,112.5,444.7,361.7,716.4,0.6952,1,,55
retail_iprox_caja,2019,12,1065.7,272.0,1277.8,650.0,0.8111,1,,76
retail_iprox_caja,2019,9,11.2,157.8,201.1,571.8,0.8292,1,,73
retail_iprox_caja,2020,7,709.4,288.2,1005.9,699.6,0.7941,1,,51
retail_iprox_caja,2020,1,119.6,446.7,377.0,716.9,0.7925,1,,55
retail_iprox_caja,2020,12,1065.0,271.3,1278.2,650.5,0.8153,1,,76
retail_iprox_caja,2020,9,10.1,157.8,202.4,572.8,0.831,1,,73
retail_iprox_caja,2021,7,708.5,288.0,1004.3,695.5,0.7822,1,,51
retail_iprox_caja,2021,1,119.4,447.3,385.0,717.1,0.7734,1,,55
retail_iprox_caja,2021,12,1064.9,271.5,1278.2,650.5,0.8106,1,,76
retail_iprox_caja,2021,9,8.8,157.8,203.3,573.9,0.8517,1,,73
retail_iprox_caja,2022,7,708.6,287.9,1004.6,693.3,0.8043,1,,51
retail_iprox_caja,2022,1,118.5,449.6,390.0,717.1,0.7867,1,,55
retail_iprox_caja,2022,12,1064.1,270.1,1278.9,651.7,0.804,1,,76
retail_iprox_caja,2022,9,8.5,158.0,203.8,572.1,0.8547,1,,73
retail_iprox_caja,2023,7,709.1,287.7,1006.0,692.6,0.8057,1,,51
retail_iprox_caja,2023,1,117.6,450.9,394.7,716.8,0.7663,1,,55
retail_iprox_caja,2023,12,1064.1,267.6,1280.0,651.9,0.8011,1,,76
retail_iprox_caja,2023,9,7.8,158.1,204.7,572.3,0.8431,1,,73
retail_iprox_caja,2024,7,707.2,288.2,1005.9,693.4,0.8138,1,,51
retail_iprox_caja,2024,1,114.6,450.8,398.0,716.4,0.7426,1,,55
retail_iprox_caja,2024,12,1064.6,267.9,1280.0,651.1,0.7989,1,,76
retail_iprox_caja,2024,9,7.3,158.0,205.5,572.0,0.8466,1,,73
retail_iprox_caja,2025,7,706.0,288.2,1006.2,693.5,0.8163,1,,51
retail_iprox_caja,2025,1,111.9,450.8,401.2,716.3,0.7386,1,,55
retail_iprox_caja,2025,12,1065.5,270.5,1279.3,650.7,0.7986,1,,76
retail_iprox_caja,2025,9,7.0,158.0,206.5,571.7,0.8267,1,,73
retail_iprox_caja,2026,7,704.9,288.1,1007.9,695.9,0.7858,1,,51
retail_iprox_caja,2026,1,108.3,452.4,400.2,715.9,0.6983,1,,55
retail_iprox_caja,2026,12,1065.6,268.6,1280.0,650.3,0.7959,1,,76
retail_iprox_caja,2026,9,6.8,158.1,207.8,571.9,0.8202,1,,73
retail_iprox_caja,2027,7,704.1,286.8,1009.6,697.3,0.7665,1,,51
retail_iprox_caja,2027,1,107.2,454.8,401.3,715.9,0.6523,1,,55
retail_iprox_caja,2027,12,1062.4,254.5,1280.0,651.6,0.7768,1,,76
retail_iprox_caja,2027,9,8.1,158.1,211.3,572.6,0.7903,1,,73
retail_iprox_caja,2028,7,705.1,286.1,1010.9,696.4,0.7815,1,,51
retail_iprox_caja,2028,1,106.9,457.5,402.2,715.6,0.6297,1,,55
retail_iprox_caja,2028,12,1059.2,241.9,1280.0,653.5,0.826,1,,76
retail_iprox_caja,2028,9,6.6,158.2,211.1,572.9,0.8089,1,,73
retail_iprox_caja,2029,7,705.6,284.5,1013.2,697.4,0.7216,1,,51
retail_iprox_caja,2029,1,102.5,457.5,400.8,715.3,0.6003,1,,55
retail_iprox_caja,2029,12,1058.2,234.3,1280.0,653.4,0.8205,1,,76
retail_iprox_caja,2029,9,6.0,158.3,211.0,571.7,0.7731,1,,73
retail_iprox_caja,2030,7,706.4,283.9,1014.9,698.1,0.6876,1,,51
retail_iprox_caja,2030,1,104.0,458.1,405.6,715.2,0.5858,1,,55
retail_iprox_caja,2030,12,1058.1,230.6,1280.0,653.3,0.8515,1,,76
retail_iprox_caja,2030,9,4.9,158.3,210.8,571.5,0.7874,1,,73
retail_iprox_caja,2031,7,706.5,283.4,1015.7,698.6,0.6923,1,,51
retail_iprox_caja,2031,1,103.5,458.2,408.6,715.3,0.5944,1,,55
retail_iprox_caja,2031,12,1058.6,229.1,1280.0,653.3,0.8505,1,,76
retail_iprox_caja,2031,9,4.8,158.3,211.8,571.7,0.768,1,,73
retail_iprox_caja,2032,7,707.2,282.2,1016.9,698.4,0.6939,1,,51
retail_iprox_caja,2032,1,102.9,458.9,410.5,715.4,0.5646,1,,55
retail_iprox_caja,2032,12,1059.0,227.0,1280.0,653.3,0.8555,1,,76
retail_iprox_caja,2032,9,3.7,158.3,211.1,571.5,0.7683,1,,73
retail_iprox_caja,2033,7,707.1,281.8,1017.2,698.5,0.6881,1,,51
retail_iprox_caja,2033,1,94.7,455.0,408.3,715.8,0.5951,1,,55
retail_iprox_caja,2033,12,1059.2,224.7,1280.0,653.5,0.8543,1,,76
retail_iprox_caja,2033,9,2.8,158.3,211.2,572.5,0.7797,1,,73
retail_iprox_caja,2034,7,709.7,281.7,1017.2,694.9,0.6276,1,,51
retail_iprox_caja,2034,1,92.4,453.5,408.3,715.4,0.5831,1,,55
retail_iprox_caja,2034,12,1060.6,227.4,1280.0,653.7,0.871,1,,76
retail_iprox_caja,2034,9,2.2,158.4,211.1,572.9,0.8134,1,,73
retail_iprox_caja,2035,7,710.4,281.5,1017.1,693.1,0.7351,1,,51
retail_iprox_caja,2035,1,93.4,450.6,414.4,715.3,0.5238,1,,55
retail_iprox_caja,2035,12,1061.4,229.1,1280.0,653.9,0.8672,1,,76
retail_iprox_caja,2035,9,1.7,158.4,211.0,573.0,0.8116,1,,73
retail_iprox_caja,2036,7,712.2,281.2,1016.8,689.6,0.8013,1,,51
retail_iprox_caja,2036,1,91.3,450.9,412.1,714.9,0.6146,1,,55
retail_iprox_caja,2036,12,1061.8,228.6,1280.0,654.1,0.8741,1,,76
retail_iprox_caja,2036,9,1.9,158.3,211.7,572.9,0.7789,1,,73
retail_iprox_caja,2037,7,712.5,281.1,1016.9,688.5,0.8013,1,,51
retail_iprox_caja,2037,1,89.8,450.7,411.1,714.7,0.6121,1,,55
retail_iprox_caja,2037,12,1062.2,228.4,1280.0,654.1,0.8743,1,,76
retail_iprox_caja,2037,9,1.8,158.2,212.0,573.0,0.777,1,,73
retail_iprox_caja,2038,7,713.7,280.8,1018.3,688.4,0.8235,1,,51
retail_iprox_caja,2038,1,90.2,450.6,412.0,715.2,0.5747,1,,55
retail_iprox_caja,2038,12,1061.6,223.5,1280.0,654.0,0.8748,1,,76
retail_iprox_caja,2038,9,1.8,158.1,213.3,574.8,0.7835,1,,73
retail_iprox_caja,2039,7,714.2,280.5,1018.8,687.5,0.8205,1,,51
retail_iprox_caja,2039,1,90.8,448.5,413.8,714.8,0.5699,1,,55
retail_iprox_caja,2039,12,1061.6,220.7,1280.0,653.9,0.8763,1,,76
retail_iprox_caja,2039,9,1.5,158.0,213.7,575.4,0.7996,1,,73
retail_iprox_caja,2040,7,714.5,279.7,1019.1,686.3,0.818,1,,51
retail_iprox_caja,2040,1,90.5,446.4,416.0,716.0,0.5829,1,,55
retail_iprox_caja,2040,12,1062.2,220.5,1280.0,654.0,0.8837,1,,76
retail_iprox_caja,2040,9,1.4,158.1,214.0,575.9,0.8002,1,,73
retail_iprox_caja,2041,7,715.7,278.8,1019.5,683.9,0.8345,1,,51
retail_iprox_caja,2041,1,90.1,441.9,418.3,714.8,0.7518,1,,55
retail_iprox_caja,2041,12,1063.0,220.6,1280.0,654.4,0.8811,1,,76
retail_iprox_caja,2041,9,0.0,157.9,213.2,577.6,0.7807,1,,73
retail_iprox_caja,2042,7,715.9,278.5,1022.1,687.6,0.8213,1,,51
retail_iprox_caja,2042,1,88.6,439.2,418.0,714.3,0.7847,1,,55
retail_iprox_caja,2042,12,1063.5,220.8,1280.0,655.0,0.8804,1,,76
retail_iprox_caja,2042,9,0.0,157.9,212.7,579.2,0.7984,1,,73
retail_iprox_caja,2043,7,715.9,278.3,1023.2,689.4,0.8217,1,,51
retail_iprox_caja,2043,1,89.7,437.9,419.1,714.3,0.7798,1,,55
retail_iprox_caja,2043,12,1063.8,222.1,1280.0,654.2,0.88,1,,76
retail_iprox_caja,2043,9,0.0,157.9,212.4,579.4,0.7975,1,,73
retail_iprox_caja,2044,7,715.0,278.8,1022.5,690.0,0.8273,1,,51
retail_iprox_caja,2044,1,90.6,437.0,419.6,714.3,0.7876,1,,55
retail_iprox_caja,2044,12,1064.4,221.6,1280.0,654.3,0.8777,1,,76
retail_iprox_caja,2044,9,0.0,157.9,211.8,579.5,0.8175,1,,73
retail_iprox_caja,2045,7,716.0,277.9,1022.2,687.3,0.8365,1,,51
retail_iprox_caja,2045,1,93.5,435.0,422.6,714.2,0.7753,1,,55
retail_iprox_caja,2045,12,1064.7,221.5,1280.0,655.2,0.873,1,,76
retail_iprox_caja,2045,9,0.0,157.9,211.7,580.5,0.8243,1,,73
retail_iprox_caja,2046,7,715.7,277.5,1024.1,690.4,0.7989,1,,51
retail_iprox_caja,2046,1,90.8,431.9,421.9,715.5,0.8027,1,,55
retail_iprox_caja,2046,12,1065.0,220.3,1280.0,655.2,0.876,1,,76
retail_iprox_caja,2046,9,0.0,158.7,211.9,583.7,0.7655,1,,73
retail_iprox_caja,2047,7,711.5,277.1,1024.9,697.3,0.7736,1,,51
retail_iprox_caja,2047,1,90.9,427.5,422.7,714.9,0.8116,1,,55
retail_iprox_caja,2047,12,1065.4,220.8,1280.0,655.5,0.8773,1,,76
retail_iprox_caja,2047,9,0.0,159.2,211.1,586.0,0.7491,1,,73
retail_iprox_caja,2048,7,709.5,276.5,1025.3,700.4,0.754,1,,51
retail_iprox_caja,2048,1,89.5,421.5,424.7,715.3,0.8186,1,,55
retail_iprox_caja,2048,12,1065.5,222.1,1280.0,656.9,0.8776,1,,76
retail_iprox_caja,2048,9,0.0,160.0,209.9,586.4,0.746,1,,73
retail_iprox_caja,2049,7,709.1,276.5,1025.6,702.1,0.7603,1,,51
retail_iprox_caja,2049,1,90.2,419.3,424.5,715.5,0.8166,1,,55
retail_iprox_caja,2049,12,1065.7,222.3,1280.0,657.3,0.8777,1,,76
retail_iprox_caja,2049,9,0.0,159.6,209.5,586.8,0.7468,1,,73
